,Dm-L1,Dm-L2,Dm-L3,Dm-WL,Dm-PP1,Dm-PP2,Dm-PP3,Dm-P1,Dm-P2,Dm-P3,Ha-L1,Ha-L2,Ha-L3,Ha-L4,Ha-PP1,Ha-PP2,Ha-PP3,Ha-PP4,Ha-PP5,Ha-P1,Ha-P2,Ha-P3,Ha-P4,Px-L1,Px-L2,Px-L3,Px-L4,Px-PP1,Px-PP2,Px-PP3,Px-PP4,Px-P1,Px-P2,Px-P3,Lm-N1,Lm-N2,Lm-N3,Lm-N4,Lm-N5d1,Lm-N5d3,Lm-N5d5
OG0006272,0.309015828,0.603460501,0.417056871,0.664671543,2.421822233,3.069853075,3.801054438,3.981421407,2.575673538,1.206986389,14.59453382,13.55142795,14.44126872,13.99775491,16.95228641,11.04455975,19.13299846,11.34945724,23.27260854,22.85443166,28.68250893,23.93063668,26.21418981,4.684500791,2.279914997,2.198119052,1.479554087,11.42060812,11.48810191,9.790535949,7.321479441,12.68983852,9.282907314,14.03381739,7.410056554,6.905291634,6.161800154,11.90796836,14.11049875,13.95543046,12.81463976
OG0006273,11.33744331,14.36618109,10.97070386,16.53914376,49.59546306,42.96968573,47.81277494,52.20554922,27.62228372,7.313192533,43.68583177,50.63554611,45.81830541,35.99207337,68.72081111,50.03596875,38.94506438,36.91031605,35.60135444,43.86925859,53.08202361,48.30884418,34.65566867,61.21863756,59.96025022,59.77817858,34.48824435,55.25981591,59.52752006,49.40881993,45.55516465,46.83092496,35.81919231,44.37540965,60.05548318,60.02745092,66.96633015,51.89370642,96.91278454,98.12172747,95.32591172
OG0006274,0.66802094,0.644213604,0.244839715,0.840599387,1.546172428,0.829579815,1.67779399,3.845166222,3.259663361,0.80400212,132.2235159,89.56531348,34.81127908,24.52903575,57.54047891,27.9141982,40.87023746,28.11460865,46.77110752,55.93112342,53.0731022,79.3987612,66.7780632,12.88501812,6.355986605,4.384019991,2.095467423,6.130411574,4.418937265,4.335392342,3.638488177,11.82950596,27.80636897,44.24718371,97.72322962,59.27834769,51.35843209,33.09863759,15.37561161,11.10828519,9.334885172
OG0006275,7.661793747,6.253731832,2.103208326,1.654176098,2.575531483,5.098761887,8.710663857,22.33568206,32.21849956,11.58190128,99.87051772,89.5716829,68.22964887,65.60003175,92.12849548,64.42333894,62.23072888,51.61513009,61.31058786,105.1014607,97.78762066,114.1265097,65.19574662,98.67253215,56.48778838,50.11165166,36.36071906,131.5319251,131.103912,73.61975517,49.87787165,115.4653715,72.65307751,82.06903783,92.11718673,73.5685352,81.9740382,66.27894408,74.68133455,59.65379703,64.28797147
OG0006276,6.509728462,5.366270528,4.697782377,8.895372442,20.81821635,17.99297728,21.05232846,18.04012044,9.305811667,2.41911026,14.71450916,16.46072152,12.54737472,11.30056466,15.42590494,8.499514287,12.1842389,8.387486366,10.27194895,17.59996784,17.11862623,20.00719578,9.634295065,4.080178192,2.645609211,2.476332722,1.437435423,4.785759573,4.401561042,3.77435592,3.532511374,7.668366451,4.702847505,4.043863446,9.689771071,9.991179124,12.38184732,13.76238574,13.98576479,12.47897681,14.09495033
OG0006277,9.397055234,12.55512383,10.25803729,16.38310194,27.91079022,31.24979447,36.0425783,34.29677982,15.88525651,6.010667963,33.65583323,30.00518581,24.80880203,30.77417376,38.63011692,24.56813723,19.5498928,15.11604582,17.58879883,20.97513259,43.08758083,38.55950758,17.71085291,32.08267083,23.55296875,19.92793449,16.14138712,24.45184509,24.85330717,18.9551893,17.78135327,37.43201766,24.62738138,25.04561411,20.02732566,18.13067168,17.0426151,21.65361935,32.40535152,30.82831238,28.59992964
OG0006278,5.867161211,4.56799177,3.525216484,6.284782148,15.88246428,22.00151756,24.70311424,31.70238638,20.7816646,5.176040082,16.05376044,15.89936788,11.0462092,10.73801553,15.91974826,9.337576862,14.58948776,8.290323427,17.64794271,17.87424346,14.41274872,23.74500147,19.08963828,5.689272272,4.859736037,4.620372251,1.557836309,7.144217153,4.448132295,6.084531729,4.603152583,19.82189201,20.10452931,10.33715582,26.47109703,20.31927469,19.96464424,21.98627809,34.75093493,29.95923607,33.25658036
OG0006279,7.610134661,12.28607517,9.302328238,18.22055112,48.63132918,37.63126954,42.84456158,37.57931646,20.44504761,6.100641514,38.90838446,32.58345852,30.04283392,24.74923572,45.03861687,29.23894021,31.7883453,19.32189258,29.61186904,54.87468573,54.43568842,64.03198607,35.52328197,25.29964653,12.71426284,11.58363713,9.176279729,43.28619934,39.97285852,35.10366826,27.98202362,57.16104127,37.87878459,41.80221443,28.12673277,27.30844083,25.99221813,30.76594305,31.78633959,26.88751169,26.84046842
OG0006280,17.67781,16.63660297,12.27997319,18.95924677,48.03279658,40.20725497,51.20147071,41.26122165,20.84351364,6.06305667,26.89204106,27.72118023,23.38484548,15.58625937,28.99523909,10.91345873,19.10948269,8.959076644,21.04249656,34.8006789,29.05880131,46.46982172,23.90216138,11.17713214,8.903173415,9.289233083,4.465358116,13.01718148,13.09094971,9.779919271,7.671134052,19.26598527,14.64231877,13.87578431,17.5517755,20.90879978,17.93712389,19.71714244,35.92920569,36.36949494,29.81361606
OG0006281,1.858693938,3.238455691,2.073684599,7.040981377,20.07395186,16.91988541,22.39205972,18.5587035,8.904918855,2.254800391,34.43774469,35.71721079,30.7432175,24.87186781,24.82825468,15.97294552,23.05888888,16.93141848,26.93704789,49.34338971,24.50155616,37.00344789,16.65830431,13.49835191,6.316781217,4.982339973,5.125381599,13.88089604,8.41783011,13.51760378,12.74146547,24.16410664,17.94751146,11.37368236,17.87635347,21.43281759,15.11223593,23.61952106,22.71109577,27.80194876,22.76246958
OG0006282,23.22696195,24.5847378,28.48376971,37.89615413,58.99427675,55.08129785,57.16423266,61.80268021,40.02604535,14.0119225,122.5010477,97.08979818,145.1047427,130.6062921,135.99395,160.51835,96.94061665,92.74691986,80.58629886,69.44167218,123.8997303,95.24083138,81.17352893,58.15859894,39.79714728,39.09233554,40.89092936,87.10082896,75.81045998,100.274777,78.49269434,107.0177402,71.67628434,71.93749717,138.5419129,193.7936887,128.0673028,155.5200377,250.8134091,284.4129955,215.5323752
OG0006283,81.83387804,107.6014365,107.7675712,92.83127095,176.8642612,153.6652499,189.3623937,178.6730424,138.8361922,53.20710617,169.5589287,133.51856,95.16224131,108.1964551,93.05068555,45.46206703,64.3036917,44.92607966,50.93381918,56.47626822,84.09068248,74.49368493,59.29056006,126.4869901,159.5547729,166.3776815,87.38584556,91.72029534,86.9403676,85.10214155,69.95413501,99.02978863,95.56908423,130.4503953,115.9481802,117.5409881,126.1213397,71.41899586,184.2040589,190.5898833,142.9450149
OG0006284,15.25826049,15.26250112,12.97821798,17.4121384,34.86000507,35.35764239,44.06485144,41.92163753,21.49813477,10.44261075,25.93747845,21.92813309,22.01133938,29.91794593,56.61322834,28.11220311,43.09723503,26.73909356,50.3413412,55.02062376,35.87257583,61.15356873,41.44871853,5.473700066,2.577251943,3.15161997,3.516970681,18.37707941,17.0863876,10.64726678,7.531524146,15.94987914,13.42356295,7.735565106,10.76999992,10.01346642,10.93694952,10.44985192,12.79647759,11.11267017,11.19896042
OG0006286,34.06637641,40.82529411,25.64700066,27.46687911,45.34317497,54.2968745,73.61530223,65.72114136,49.45613832,68.82827475,34.00840924,30.30460606,18.61707789,16.99987992,41.8279497,40.85539069,41.99955763,36.56020216,43.39461786,35.14048664,54.16014385,50.74782293,59.03800126,7.115428167,2.776700775,3.351426097,2.008995168,62.08727605,54.43520944,56.79536882,46.07304799,66.56304507,77.70646282,70.8905587,21.44387953,14.43668913,15.78492425,15.76456967,10.49953517,7.46561697,6.002623167
OG0006287,14.5447031,38.2599578,18.14773232,13.26245271,7.529636448,49.93971099,9.422721001,139.1658813,105.6983539,18.01423852,0.494579973,0.576820325,0.288335266,0.391429706,68.35903046,66.34807115,91.20094883,16.29719196,13.17451606,0.565101933,235.7433463,209.9437843,38.10002143,2.989399387,8.039156717,12.51732209,0.145696222,1.895127228,1.240670866,226.7521878,11.27304458,60.75775267,20.71328964,26.56621293,21.63467899,7.469661526,14.46560516,2.15806074,1.16458185,0.598241691,0.205161805
OG0006288,24.86285633,20.47842299,18.1978436,24.21141838,43.41628501,35.94224949,44.02950876,37.89597499,25.83451293,21.18270965,33.20564388,23.46134576,17.97326241,23.50559285,43.476373,17.75753271,28.21996193,15.70171506,26.28945269,54.06315005,44.79505721,62.00252378,26.26773638,8.771723683,4.993413997,5.543915031,4.196100231,17.2114031,17.39516595,15.70330041,10.48800931,16.45850484,13.73957998,14.76524514,12.43163149,10.03367811,11.68594407,9.433217684,10.98481682,8.634623694,8.376986019
OG0006289,53.70590602,43.25574534,41.93745489,31.24044565,27.31180652,52.02709343,44.9287051,34.57827361,19.41156922,62.08549343,30.31807972,21.81979619,59.12844694,73.68169605,12.24436884,22.25614853,20.19401308,13.03730655,10.76570873,56.36366807,16.56430723,18.77705366,9.956585573,14.30351472,17.90981798,30.87908336,15.47563569,23.53312912,31.88940508,20.37150103,19.20436305,22.98597808,18.83742674,18.48028835,23.98942573,32.14002352,32.25634383,33.69226257,27.78022833,24.48739217,26.73503749
OG0006290,44.57797745,50.33975031,35.27922316,49.65918631,74.29191055,68.01616955,93.29334065,84.07972854,40.63041782,33.42503502,79.83341914,75.46995188,67.43961666,57.34996344,83.56904802,56.85802815,61.33104383,46.72916067,60.14676097,72.1814145,81.49522274,80.67293495,43.68119018,23.52803792,21.16203007,24.70145567,9.661022187,53.63685365,46.8993694,44.27424152,35.31408786,46.99215979,32.14857816,36.12929509,38.65841247,35.53817907,43.05716785,39.32553266,39.99831163,35.52699178,34.25489404
OG0006291,13.61584747,9.963080462,9.24355822,23.7452414,35.95627202,36.08186414,56.84733087,36.78424035,24.9360849,16.212742,17.7575653,14.66103197,13.17195373,14.88639563,28.53204746,19.81746385,25.32691332,14.73286472,24.43809048,27.07567461,25.08179899,36.84431527,22.5562916,9.818007806,7.2601105,7.928974204,6.071193361,13.09603841,13.38407037,13.36589979,9.433031629,12.30191512,8.900186939,7.468265602,26.80709001,27.71443666,25.65083107,32.31527556,32.35273604,30.36696327,33.5298802
OG0006292,25.5127903,11.914067,5.536172249,3.71896547,6.231434234,13.40239788,21.42552114,33.83608576,47.72285205,23.57713853,112.2696357,56.64029487,29.68461514,26.19076895,16.15508111,42.74994096,20.87693446,20.26885607,18.78314892,19.15729673,65.0080164,41.01374242,27.24201072,33.09740719,19.18588522,15.26744845,4.665597468,14.69716878,13.86336512,28.42933666,21.45157765,53.83182269,63.28468005,50.35987551,32.58362442,20.87039849,15.85613376,8.751482171,10.23192767,6.295695299,9.088796423
OG0006293,10.86494289,12.16008227,11.3508247,22.20757772,41.20981772,28.08955724,28.21683457,30.46079036,21.35347085,22.55135973,160.4236763,126.7251026,135.83383,146.7934118,118.9491335,127.6413705,78.71788277,155.5410696,96.05216902,118.487096,135.2922706,116.4881567,125.0800542,24.31670284,20.47989151,24.01483376,17.29018113,28.47445433,26.02521684,25.46913675,23.27084295,20.60486599,21.97229212,25.02538908,73.4774547,66.04713875,75.95713127,55.69070372,94.53506771,97.62738386,93.67236992
OG0006294,23.00864602,19.36453324,12.42314897,3.915927117,7.481195302,4.862009292,7.171526269,14.46813493,10.20640943,5.765412113,21.90681378,30.33680599,23.66553041,17.58081861,21.67211875,9.910788341,14.11104177,7.351973559,17.15500188,21.14714456,27.56935049,32.75344287,21.63979277,6.917333005,8.635956371,11.15835852,2.788433177,4.777860491,4.747941435,3.693845234,4.668436573,8.243202106,8.102028192,7.402457216,9.100369338,9.378318156,9.951910613,12.1091396,19.25103434,18.62657684,20.21154525
OG0006295,3.96336493,1.618285434,0.391936565,1.40556041,2.45138321,3.161122399,4.477019102,6.428537737,4.625537731,3.142858295,32.57541881,15.27287048,11.35529264,5.477211884,9.418418731,7.946268731,4.455201703,8.834997855,5.784743747,8.487705969,7.594197843,7.848026254,7.109407,1.788333182,0.968623011,0.346751191,0.263767514,2.987868342,2.681845144,1.757120751,1.198732014,3.916680395,6.484236854,6.682777699,2.274565134,0.962010027,1.075986649,0.622891794,2.151191637,0.91299473,1.550157302
OG0006296,20.5941594,20.72771659,17.63684781,26.5105992,34.90785326,43.05810468,63.1065738,49.11156973,28.47911771,20.73438072,53.57533701,66.40369012,49.90207001,36.67850292,50.45779927,26.85896488,34.67077605,30.24041771,31.09266639,60.12692678,63.90408823,66.06397359,29.26465145,30.37020256,19.85500807,19.80202712,12.40704742,29.75131465,32.02905999,27.50381645,32.23576201,43.29424758,28.47540895,29.74831198,15.79015295,10.09779484,9.609715121,16.96413994,10.49385264,8.99337415,9.051450697
OG0006297,9.788765306,12.79950455,9.262525331,11.35440379,16.81671958,56.62332335,46.77702539,28.46313586,10.05624488,8.137567471,21.0840226,21.61037358,24.08880116,18.43678447,25.96187063,15.86425146,20.3931654,10.90907738,19.72570188,26.03139165,26.03378467,32.15108565,19.16383634,4.634826524,2.379366354,1.666389787,1.023122616,4.664962721,3.316791366,2.321531745,1.937173164,5.437757106,3.109209048,4.681031248,7.650449804,8.298596525,8.063977513,9.569582566,16.81512164,17.48427094,14.81617048
OG0006298,41.29634644,25.83478904,23.5581319,56.29978798,88.97283656,78.30233041,153.4727468,118.526041,91.47154606,27.95976036,52.41470515,50.58852305,40.66962456,39.2380595,124.6573368,53.87420888,64.94680762,39.04230013,62.03208701,131.6464769,97.12992393,160.9824333,59.74647496,37.56058844,11.35897575,7.310604015,8.392666314,74.90325686,67.26267646,46.5154143,50.48564202,80.08601827,64.66772447,43.22779029,35.56905497,30.92497381,29.92928048,29.05886293,33.06138228,24.97171703,25.46136935
OG0006299,14.76603434,14.13305083,13.72468007,24.98619398,35.01141482,31.10935286,38.01458775,24.7457718,13.945483,10.7715517,36.61319243,30.54393525,32.1033723,23.10014489,35.05337758,25.18561908,17.67945325,12.06542819,10.28314351,17.56803576,27.73412328,23.09913022,14.62880144,4.432090055,2.556020931,2.544478138,1.955645852,14.83238231,10.94430701,10.15548494,7.454549644,17.56613768,11.89818815,10.15502964,21.1863498,19.75141818,16.63139433,23.74248404,35.94567794,34.4789894,36.47645496
OG0006300,15.06500939,12.37021401,15.08793289,24.1915765,32.77394439,37.69365235,36.19278166,28.24419196,16.45009025,27.15550122,4.56500296,4.035608271,3.347149407,3.711962896,5.529627308,3.545878145,2.837057476,2.882045474,1.842036,3.151834865,8.161321014,7.548412444,2.199560625,2.609732322,1.105658128,1.555924156,1.055093465,4.227430641,4.863130534,2.69389061,2.200045993,4.392906461,2.8932264,3.3013527,41.0734932,32.35860767,35.67384661,33.18236456,42.1360856,40.95499716,42.08508377
OG0006301,262.7513461,236.0528932,180.41059,183.4234106,221.4635717,190.8332369,280.1941881,173.9785282,112.7306691,143.6089562,267.1534165,213.2144391,149.8420778,112.2525818,167.2630002,79.60711304,112.9977427,89.38120792,81.62078166,128.0663507,162.5316582,179.0481746,97.08695183,88.38500175,58.42609066,73.16198248,35.14012831,113.9552333,109.4644947,100.8411433,83.41715524,145.3218394,95.18673733,95.79766603,137.6935327,144.8275496,158.5543437,129.5672778,159.2781972,133.3610673,151.2550018
OG0006302,24.45161281,20.73397766,145.734107,13.73002073,12.80277157,13.74217457,20.21995735,23.01519583,40.88883384,8.715703661,3.802865069,4.71593049,5.197685887,2.55692544,3.656748097,1.97686909,1.915518524,1.55895772,1.913679435,3.53943962,3.519710739,5.345144403,1.829524717,5.547849371,4.105828412,3.973026821,1.786324022,3.785706366,3.760546962,3.177375944,3.832961179,4.68458183,4.597710663,4.416439352,10.12072916,9.990743794,10.53241107,12.89827333,13.22404847,12.41533068,11.61012418
OG0006304,16.57076027,16.20190009,11.92729742,19.10956263,26.31861973,27.83721935,39.31859746,21.36653895,8.770757167,6.996537123,69.59713463,72.73741108,80.98705279,51.74585205,67.91711799,41.8103935,37.11527674,35.31535628,26.81755321,50.7044989,65.97431033,63.78894526,34.25130111,45.63715116,27.33350584,28.9712745,16.13009714,27.16249171,22.60586486,23.16281529,20.10839691,25.52462171,17.82101657,20.87052539,40.18748752,38.75189928,31.93233953,36.74397827,48.55679709,43.98262667,45.47272845
OG0006305,27.65685885,24.02445967,22.91766237,46.03488651,69.45177158,74.99231088,101.1995407,72.48834544,43.20171138,35.97584515,42.29227495,40.28795749,39.63157039,43.01362377,63.0302229,41.84289171,40.09249573,39.71758064,40.23145916,48.99446076,58.10804344,67.09784397,46.1899131,23.46044758,19.50240821,21.73793265,12.6610751,53.82657915,39.90500766,42.63769222,24.32912427,39.49207763,36.59093763,21.13901733,52.62500549,59.76800763,66.26567985,54.64478902,59.75837546,58.47814605,56.47725948
OG0006306,0.923989587,0.847949423,1.060485363,1.811710126,2.69227353,3.576908148,4.347497792,2.541285524,1.483753743,1.171943057,6.879491483,8.665834293,8.125050103,4.552293959,10.55767262,5.310246713,5.626215236,4.72866792,6.064774966,12.6649087,7.527283823,5.987831225,5.697836919,3.117451314,2.870475862,2.55283597,2.315939598,3.467563898,4.341350153,2.435704751,2.137001709,3.054210454,1.258407264,5.878392256,11.27260523,12.04925375,10.34951172,18.71002514,17.74345125,17.31135855,18.81944848
OG0006307,272.501156,159.5711268,169.8539137,163.99803,185.0531193,197.8324445,226.5529958,155.9645072,134.5439305,168.4946653,250.5512733,203.4775209,152.7353827,133.9333764,229.3953857,85.29692388,129.571131,62.04076119,141.3271589,237.338637,171.9467968,270.8978251,137.2795463,124.5729251,148.0377308,189.6900647,75.06578966,197.4121308,212.1082679,171.3757632,193.2456042,242.2494861,194.8212916,245.0402457,170.9710776,198.7897309,178.7890265,221.0409618,283.9262369,238.8828312,329.05768
OG0006308,529.5053564,394.3613168,283.3842581,294.5401958,385.9978558,405.8338546,501.4121394,393.6914161,264.5299254,309.8891353,59.57009826,67.69461874,74.82258877,41.36250519,79.55903831,65.36875447,57.77148526,41.18789661,45.30471673,44.42113788,54.26543473,50.9586048,43.83249246,234.2692355,216.4389076,226.1648025,163.7807804,263.7033997,277.3935252,251.4537878,229.5150215,271.7407485,212.9337456,188.0003423,156.3144097,164.2756873,159.111386,134.1183722,206.1813411,207.6392608,180.431604
OG0006309,31.13321941,25.02151487,27.21135726,70.39266238,102.7269607,82.22363746,140.3315031,112.1020272,84.36171469,76.407953,37.12176991,40.37130349,26.53899577,27.5325837,59.11431377,18.09979926,51.61785222,20.5262356,68.061865,108.561757,45.3817165,93.36451275,64.0913333,16.59231583,14.05966606,19.26937175,9.86071936,110.0290801,102.9791918,76.2475052,58.04283525,76.12548455,76.96561645,96.43503383,19.62224464,17.47744592,17.54405169,21.20280706,27.97291887,22.48136956,21.77868711
OG0006310,2.712655281,4.619898377,3.391749966,6.862241873,15.15279852,5.601323122,6.094596194,5.454417366,2.456256852,2.352716751,11.42740305,16.67224067,11.99067859,15.15482493,13.27988258,8.303724159,6.749116172,5.760874971,10.50172409,21.14454694,8.745724621,13.84448232,5.841469,4.818301399,3.572795921,2.311011979,2.89197634,2.454703755,4.492492,5.05430215,4.152665694,2.461303425,2.012629145,4.249894373,7.932886447,7.53917096,6.715778754,11.43779458,12.33508093,13.68128576,13.15153755
OG0006311,16.91233876,20.09236664,20.78312323,36.15825996,119.6751955,89.11242833,46.98951657,34.07827538,12.15272293,22.98916162,123.9898216,105.2218558,197.6348333,139.7516392,141.5666815,75.40466708,53.81678835,53.49945521,42.86607879,69.80973906,104.7367552,106.7519465,57.98563064,21.23059668,16.93655773,14.34150764,21.56242956,43.11162604,44.82707731,37.14210796,25.26337252,26.77209425,25.53947446,24.84056129,109.1919575,133.1327808,132.2734708,100.5481656,189.7911901,209.2264167,176.204026
OG0006312,1.091353842,0.379399631,0.179080074,0.498651576,0.633827112,0.90088821,1.817559278,1.899786219,1.167124601,1.572428085,2.457236975,1.298263507,0.546267488,1.83783475,0.155723679,0.265359991,0.163704538,0.530949553,0.130711445,0.161512694,2.707220705,1.574173032,0.450317953,0.857599219,0.621877354,1.130824915,0.089074405,0.399518833,0.054805463,0.421360965,0.553475397,1.469167408,0.845169709,1.137808516,0.682086212,0.92482214,1.05229295,1.440667451,1.841760493,1.008582407,0.800205907
OG0006314,8.364246575,9.367546646,8.952518558,18.17036007,23.27749667,32.84090702,36.94377902,24.9393388,16.84618246,10.83110496,19.59055693,20.44675991,14.87077152,16.40634359,20.87530095,12.0228814,19.25589363,9.907073966,21.37558992,34.88687772,22.73340918,33.22573321,17.48388305,5.150557643,3.28830529,3.132445008,3.031383948,4.171068516,3.957916274,3.812013059,3.715772655,6.153338843,4.434685915,9.326943884,10.64053583,10.47179643,9.043854006,14.19240828,17.151599,16.93134051,17.24913759
OG0006315,4.227481926,149.053444,21.21776349,23.99664401,274.1480056,1009.240411,208.1271844,354.3986635,130.6185383,61.54932787,29.41666069,38.79003672,17.48110066,5.280723071,289.0120125,173.1994994,83.33305635,14.95009006,8.501070694,9.279569467,216.0751817,154.8363941,2.076454451,129.8981966,39.37047682,42.26984555,6.611557709,992.9744848,746.3873542,91.05794303,17.53451998,143.8393655,100.2484872,204.9414474,229.7070627,229.7653795,117.1022908,223.8861566,17.52122112,38.70878143,67.27824066
OG0006316,11.46587795,6.35273665,4.946575199,17.18065025,23.94167724,19.99175265,25.92637971,18.62039053,10.49217148,12.39054847,71.02158777,50.85548296,30.39868641,32.74640395,40.51113895,39.14726726,36.43687161,22.42701953,26.55586281,32.49022536,43.21670396,43.56707359,32.89771345,14.37195304,17.75107779,27.61227081,10.13617279,139.0580367,143.0127292,127.2284105,80.27914601,130.5714546,129.4870838,86.30710421,3.99371112,3.4136689,2.791962373,2.10292053,0.893086171,0.259134588,0.437432029
OG0006317,16.45891398,17.92518732,14.09734035,25.61716023,53.28699889,31.99943948,32.05808148,27.02434499,15.64585598,15.41915758,81.71529805,69.6127755,78.35807946,63.644087,78.69978599,69.66338772,49.74936542,58.17294528,39.89916909,58.3799599,77.33088278,61.50211043,54.85439635,15.86378551,14.28169046,15.37126146,11.2942672,23.93025473,22.77659323,20.78966834,21.45402899,24.1848224,22.80676217,17.61142518,23.19557395,25.40136798,28.19502683,32.00700235,40.3697815,42.28167119,38.03104478
